EmployeeID,Age,Gender,Department,JobRole,JobLevel,MonthlyIncome,YearsAtCompany,YearsSinceLastPromotion,OverTime,DistanceFromHome,TrainingTimesLastYear,PerformanceRating,JobSatisfaction,WorkLifeBalance,EnvironmentSatisfaction,EngagementScore,PromotionLast5Years,Attrition
5633,50,Female,Finance,Sales Executive,3,13642,18,7,Yes,8,4,3,1,1,2,0.34,0,1
5634,34,Male,Sales,Manager,1,9461,8,7,Yes,33,2,3,2,4,4,0.54,0,0
5635,23,Male,R&D,Consultant,3,5486,4,9,No,5,0,3,2,4,3,0.31,1,1
5636,59,Male,R&D,Consultant,3,6892,6,8,No,25,7,3,1,1,1,0.3,0,0
5637,28,Male,Sales,Sales Executive,5,5499,12,6,Yes,17,4,4,3,2,2,0.86,0,1
5638,28,Female,HR,Consultant,3,5227,0,8,No,25,4,3,4,4,4,0.1,1,0
5639,45,Female,R&D,HR Specialist,4,11803,8,0,No,33,5,2,4,4,4,0.5,1,0
5640,23,Female,HR,HR Specialist,1,2730,1,0,No,5,7,1,4,4,4,0.75,0,0
5641,36,Female,Finance,Manager,2,8420,2,3,No,15,3,1,4,2,1,0.96,0,0
5642,35,Female,Marketing,Analyst,1,9432,11,1,No,15,2,3,3,1,1,0.88,0,1
5643,34,Female,Marketing,HR Specialist,5,8192,4,7,No,1,6,3,4,4,4,0.21,0,1
5644,54,Female,Marketing,Analyst,5,10801,11,0,No,18,0,4,1,1,3,0.46,0,0
5645,24,Male,IT,Analyst,3,12532,3,3,No,6,1,3,1,2,2,0.58,0,1
5646,24,Female,Sales,Sales Executive,5,9188,11,8,Yes,34,2,3,3,3,2,0.32,1,1
5647,39,Female,Marketing,Analyst,5,3467,4,1,No,2,4,4,4,4,4,0.32,0,1
5648,34,Female,R&D,Technician,1,3558,13,5,Yes,17,9,1,2,4,3,0.19,1,0
5649,37,Male,Sales,HR Specialist,4,12711,13,3,Yes,5,3,3,4,1,2,0.05,1,1
5650,21,Female,Finance,HR Specialist,4,7257,9,3,No,20,2,1,2,2,1,0.78,0,0
5651,48,Female,Finance,Engineer,3,2229,9,5,No,14,9,4,2,1,4,0.45,0,0
5652,32,Female,Finance,Consultant,5,8981,4,9,Yes,12,3,1,3,3,4,0.87,0,1
5653,23,Male,Finance,Analyst,5,7524,17,3,No,4,9,4,1,3,1,0.19,0,1
5654,29,Female,IT,Engineer,4,14644,16,8,Yes,10,6,3,4,1,2,0.37,1,0
5655,50,Male,HR,Sales Executive,3,10732,9,7,Yes,39,6,3,2,1,4,0.36,0,1
5656,27,Male,HR,Engineer,5,4874,10,7,No,30,4,3,1,3,2,0.61,1,1
5657,22,Male,Marketing,Consultant,3,11127,14,4,No,37,4,3,4,3,4,0.49,0,1
5658,28,Male,IT,Analyst,1,5092,18,5,Yes,26,6,3,3,2,3,0.61,1,0
5659,49,Female,HR,Consultant,5,10021,11,0,No,4,3,3,3,1,3,0.35,1,0
5660,30,Male,Finance,HR Specialist,5,7730,15,0,No,6,0,4,4,1,1,0.94,0,0
5661,54,Male,HR,Sales Executive,5,13838,11,8,Yes,15,3,2,4,2,1,0.93,0,1
5662,56,Female,Sales,Analyst,4,8957,18,3,No,18,8,2,3,1,1,0.78,1,0
5663,32,Male,Marketing,Sales Executive,4,4692,2,2,No,17,9,3,2,2,3,1.0,0,1
5664,55,Male,HR,Manager,5,14814,12,4,Yes,33,9,3,2,3,3,0.21,0,0
5665,32,Male,Sales,Analyst,5,13261,14,8,No,36,9,3,1,4,2,0.43,0,1
5666,31,Male,R&D,Manager,1,7224,16,8,No,25,1,4,2,4,4,0.63,0,0
5667,56,Male,Sales,Engineer,1,14910,10,2,Yes,28,0,4,1,3,3,0.39,0,1
5668,29,Male,Sales,Analyst,3,13090,11,6,No,13,8,3,1,3,1,0.23,1,1
5669,28,Female,Finance,Manager,3,13599,16,2,No,32,5,3,4,4,1,0.04,0,0
5670,26,Female,Finance,Technician,4,14711,4,2,Yes,19,1,1,3,2,3,0.95,0,0
5671,21,Female,Marketing,HR Specialist,2,8766,4,3,Yes,31,6,3,1,2,4,0.23,0,0
5672,42,Female,Finance,Engineer,1,12090,6,1,No,15,3,1,4,4,1,0.47,0,1
5673,58,Male,Sales,Analyst,3,2003,2,5,No,23,8,3,2,3,2,0.02,0,0
5674,59,Male,IT,Analyst,1,14756,2,4,No,27,5,4,2,2,1,0.54,0,0
5675,58,Male,Finance,HR Specialist,1,6759,16,9,Yes,1,6,3,1,2,4,0.84,1,0
5676,40,Female,Finance,HR Specialist,2,13817,1,9,No,22,2,3,1,3,2,0.46,0,1
5677,42,Female,Sales,Consultant,1,4934,14,1,No,8,5,3,1,3,1,0.91,0,1
5678,48,Male,R&D,Manager,2,6633,18,9,Yes,5,0,4,2,4,3,0.21,0,0
5679,33,Male,R&D,Manager,2,9361,9,1,No,24,4,1,1,2,4,0.2,1,0
5680,45,Female,HR,Manager,1,4407,10,1,Yes,33,9,4,1,4,2,0.6,0,1
5681,24,Female,Marketing,Consultant,1,4567,8,3,Yes,12,4,3,1,1,2,0.81,0,0
5682,50,Female,R&D,Sales Executive,3,11288,13,2,No,4,1,3,3,2,3,0.0,0,1
5683,44,Female,Finance,Engineer,1,12177,6,8,Yes,15,5,3,3,4,2,0.25,0,0
5684,50,Male,IT,Analyst,1,5149,9,4,Yes,9,2,3,2,4,1,0.25,1,0
5685,39,Female,HR,Engineer,1,9827,0,0,Yes,13,3,2,3,1,2,0.51,0,0
5686,36,Female,Marketing,HR Specialist,3,8838,0,1,Yes,10,2,3,2,1,2,0.62,1,1
5687,21,Male,IT,Technician,2,3357,13,6,Yes,14,0,4,3,3,1,0.54,0,0
5688,44,Male,IT,Engineer,3,8228,7,7,No,1,0,1,3,2,2,0.24,0,0
5689,32,Male,Finance,Engineer,1,7615,13,5,Yes,27,4,3,3,4,2,0.87,0,0
5690,58,Female,Sales,Manager,5,10270,6,6,Yes,22,9,1,2,2,3,0.77,0,0
5691,47,Female,Sales,HR Specialist,1,11766,17,1,No,22,5,2,2,1,1,0.64,0,0
5692,25,Female,Sales,Engineer,3,9473,8,5,Yes,26,4,2,1,2,2,0.37,0,0
5693,22,Female,R&D,Analyst,3,3605,14,5,No,24,3,3,3,4,2,0.33,0,0
5694,54,Male,Sales,Manager,4,14443,0,3,Yes,30,5,4,2,3,1,0.74,0,1
5695,37,Male,Marketing,Consultant,5,9284,10,3,No,17,8,2,1,2,3,0.12,0,0
5696,30,Female,Finance,Engineer,3,6975,18,1,No,23,3,2,4,4,2,0.03,0,1
5697,39,Female,R&D,HR Specialist,2,13178,9,2,No,10,8,3,4,3,3,0.97,1,0
5698,24,Female,Marketing,Technician,1,7569,17,9,No,33,9,3,4,4,1,0.95,0,0
5699,38,Male,Sales,Analyst,2,2027,3,5,Yes,8,6,3,4,2,4,0.94,1,0
5700,41,Female,Marketing,Technician,3,12102,17,3,Yes,5,3,2,2,3,1,0.55,1,1
5701,38,Male,IT,HR Specialist,3,14897,17,2,Yes,34,9,3,2,1,4,0.1,0,1
5702,35,Female,Finance,HR Specialist,2,3352,19,0,Yes,27,3,3,1,2,4,0.5,0,1
5703,43,Male,Finance,HR Specialist,2,5734,11,2,No,31,2,3,4,1,1,0.36,0,0
5704,23,Male,Marketing,Technician,4,9531,8,0,Yes,25,6,2,2,4,3,0.58,1,1
5705,34,Female,HR,Sales Executive,1,2418,17,3,No,2,3,2,1,1,4,0.9,0,0
5706,44,Male,Finance,Analyst,2,14309,5,3,Yes,20,9,3,3,2,3,0.47,0,0
5707,54,Male,IT,HR Specialist,1,10452,18,0,No,3,3,3,3,4,2,0.82,0,0
5708,33,Female,Finance,Sales Executive,5,4107,19,6,Yes,38,6,2,2,2,4,0.49,0,0
5709,38,Male,HR,Manager,3,13176,14,4,Yes,15,6,3,4,1,3,0.95,0,1
5710,57,Female,Finance,Sales Executive,2,8306,4,0,Yes,27,1,4,3,3,1,0.47,0,1
5711,55,Male,Finance,Manager,5,6291,10,4,Yes,24,7,3,4,2,1,0.71,1,1
5712,26,Male,HR,Technician,3,11096,12,6,Yes,35,6,3,4,3,1,0.46,0,1
5713,49,Male,Finance,Consultant,4,4226,1,5,Yes,23,0,3,3,3,2,0.4,1,1
5714,38,Male,Marketing,Consultant,3,14045,7,9,Yes,8,9,4,4,3,4,0.75,0,0
5715,44,Female,R&D,Sales Executive,2,9660,10,4,No,22,8,3,2,2,1,0.75,0,1
5716,35,Female,Marketing,Technician,5,14612,17,7,Yes,16,7,2,1,2,2,0.22,0,0
5717,59,Female,Finance,HR Specialist,5,10759,9,8,No,6,0,3,3,1,1,0.41,0,1
5718,27,Male,Sales,Sales Executive,5,2778,0,0,No,39,4,4,4,2,2,0.01,0,0
5719,37,Male,Sales,Sales Executive,3,11117,3,5,No,29,5,3,1,4,2,0.02,0,1
5720,47,Female,R&D,HR Specialist,1,8258,16,1,No,26,7,1,3,4,3,0.14,1,0
5721,35,Female,Finance,Manager,1,13430,16,7,Yes,9,9,3,2,2,1,0.76,0,1
5722,38,Female,IT,HR Specialist,3,9521,4,4,No,19,6,4,4,2,2,0.08,0,0
5723,36,Female,Finance,Analyst,2,13671,2,0,No,7,4,3,2,4,2,0.94,0,1
5724,32,Male,Sales,Consultant,3,3615,6,4,No,25,0,4,1,1,1,0.19,1,1
5725,26,Female,HR,Consultant,1,3849,4,9,No,24,3,3,4,3,1,0.89,0,0
5726,46,Male,R&D,Sales Executive,3,3943,9,4,Yes,39,8,4,2,2,1,0.95,0,0
5727,29,Female,HR,Analyst,5,4370,6,1,Yes,37,7,3,1,3,4,0.43,0,1
5728,53,Male,IT,HR Specialist,2,9708,16,3,Yes,34,9,4,4,2,1,0.52,0,1
5729,55,Female,Finance,Consultant,2,10233,16,5,No,29,9,3,4,2,3,0.32,1,0
5730,44,Female,IT,Technician,4,5190,6,0,No,34,1,3,1,2,3,0.9,0,1
5731,25,Male,HR,HR Specialist,3,14861,5,8,Yes,20,1,3,4,2,2,0.51,0,0
5732,43,Male,Finance,Engineer,5,9834,8,6,Yes,5,7,1,3,1,4,0.98,0,0
5733,37,Female,Marketing,Analyst,3,3820,7,5,No,36,2,1,1,1,2,0.97,0,0
5734,42,Male,Marketing,Consultant,4,10632,13,0,No,30,4,4,1,3,1,0.95,1,0
5735,25,Female,IT,Engineer,4,10295,5,7,No,20,8,2,2,2,4,0.36,1,1
5736,48,Male,Marketing,Analyst,3,2568,8,7,No,11,1,3,1,2,3,0.08,0,0
5737,44,Female,Marketing,Technician,3,10648,19,3,Yes,21,7,2,3,2,3,0.67,0,1
5738,36,Female,Sales,Engineer,3,2310,10,3,No,20,1,3,1,1,3,0.87,0,1
5739,43,Female,Marketing,Engineer,1,3907,10,0,Yes,6,2,3,4,3,2,0.35,0,0
5740,30,Female,Sales,Analyst,4,11899,7,8,Yes,26,6,3,2,3,4,0.96,0,1
5741,45,Female,R&D,HR Specialist,2,5455,2,7,Yes,23,6,3,1,2,3,0.91,0,1
5742,53,Female,Sales,Manager,1,3691,10,9,No,5,4,3,1,4,4,0.63,0,0
5743,47,Female,Sales,HR Specialist,5,9332,3,6,Yes,25,0,3,2,2,2,0.12,1,1
5744,22,Female,HR,Manager,2,6502,2,1,No,29,1,2,1,2,1,0.89,0,1
5745,30,Male,Sales,Analyst,2,13084,12,6,No,4,6,3,4,2,2,0.12,0,0
5746,57,Male,Sales,Sales Executive,2,2580,18,3,No,27,7,3,4,3,3,0.52,0,0
5747,33,Male,HR,HR Specialist,4,4015,7,2,Yes,10,5,3,1,4,1,0.02,1,0
5748,45,Female,Sales,Engineer,5,9643,0,9,Yes,34,2,2,2,4,4,0.15,0,1
5749,40,Female,Marketing,HR Specialist,1,8862,7,3,Yes,27,2,2,3,4,4,0.56,0,0
5750,58,Female,Sales,Analyst,5,6055,8,9,No,8,8,4,3,4,2,0.0,1,0
5751,49,Male,R&D,Sales Executive,1,9583,5,5,Yes,35,2,4,3,4,3,0.15,1,0
5752,27,Male,Sales,Sales Executive,4,12836,10,6,Yes,28,5,3,3,2,2,0.22,0,1
5753,39,Male,Sales,HR Specialist,5,3860,9,1,No,9,2,3,4,4,2,0.04,0,0
5754,51,Male,R&D,HR Specialist,2,13876,2,6,Yes,34,9,4,4,4,1,0.58,0,0
5755,41,Male,HR,Technician,5,5875,7,9,Yes,30,2,2,3,1,3,0.76,0,0
5756,26,Female,Marketing,HR Specialist,4,9418,4,1,Yes,17,8,4,4,2,4,0.04,1,0
5757,28,Male,Sales,Analyst,4,5291,1,1,No,33,7,4,3,2,2,0.42,0,1
5758,20,Female,Marketing,Manager,4,13423,15,0,Yes,29,6,3,2,4,1,0.54,1,0
5759,48,Female,IT,Technician,1,10378,0,6,No,37,2,4,2,4,3,0.52,1,0
5760,27,Female,Marketing,Manager,5,4943,1,0,No,13,4,3,1,3,1,0.48,0,0
5761,23,Male,HR,Engineer,2,14219,2,2,Yes,29,0,4,1,4,2,0.1,0,1
5762,54,Male,HR,Consultant,2,11814,8,7,Yes,39,1,4,2,2,4,0.25,1,1
5763,22,Female,Sales,Analyst,3,4511,16,0,Yes,14,8,2,3,4,1,0.93,0,1
5764,59,Male,R&D,Technician,4,12569,11,5,Yes,8,2,2,3,3,2,0.18,1,0
5765,26,Male,HR,Sales Executive,2,8492,1,1,Yes,32,4,2,4,1,4,0.78,0,1
5766,46,Female,R&D,Technician,4,8643,1,8,No,11,3,3,2,2,3,0.15,0,0
5767,20,Female,IT,Engineer,2,9834,18,1,Yes,35,7,4,3,4,3,0.74,0,0
5768,46,Female,R&D,Sales Executive,5,3890,19,5,No,5,0,3,3,1,3,0.68,0,0
5769,35,Female,Finance,Technician,3,14777,16,3,Yes,37,5,2,2,1,3,0.99,0,1
5770,57,Female,R&D,Sales Executive,4,10471,16,8,Yes,5,5,3,3,1,4,0.15,0,0
5771,26,Male,HR,HR Specialist,1,2854,12,0,Yes,2,7,3,3,3,3,0.28,1,0
5772,42,Female,R&D,Sales Executive,1,7283,11,0,No,26,0,4,4,2,1,0.84,0,0
5773,30,Male,R&D,Technician,2,2397,10,9,Yes,30,3,4,4,3,3,0.56,0,0
5774,52,Male,Finance,Sales Executive,5,14715,10,2,Yes,13,0,4,1,2,1,0.33,1,0
5775,55,Female,Finance,Analyst,4,5503,7,5,No,38,8,3,4,4,3,0.15,0,1
5776,56,Female,Sales,HR Specialist,3,6470,17,2,Yes,27,5,4,1,4,1,0.56,0,0
5777,36,Male,HR,HR Specialist,5,14063,3,6,No,17,6,3,3,3,2,0.48,0,0
5778,54,Female,Sales,Engineer,2,9159,17,8,Yes,15,0,3,2,4,2,0.25,0,1
5779,24,Male,Finance,HR Specialist,5,5795,14,9,Yes,33,9,3,1,2,3,0.63,0,1
5780,51,Female,R&D,Manager,3,2631,6,1,Yes,30,3,3,3,2,2,0.68,0,0
5781,22,Female,Finance,Analyst,5,5036,14,3,No,32,6,3,3,3,3,0.55,1,0
5782,54,Male,IT,Engineer,4,14984,18,2,Yes,7,3,3,1,3,1,0.67,0,0
5783,33,Male,R&D,Manager,2,2927,16,5,No,39,4,4,2,2,2,0.26,0,0
5784,50,Female,Sales,Sales Executive,3,12219,9,4,Yes,16,0,4,4,1,4,0.9,0,1
5785,50,Female,R&D,Consultant,2,11857,10,2,No,11,2,3,1,1,1,0.05,1,1
5786,36,Female,IT,Manager,4,10269,13,8,No,37,7,2,2,2,4,0.17,1,1
5787,43,Male,Finance,Engineer,3,6583,3,7,Yes,14,8,2,2,4,2,0.22,1,0
5788,42,Female,HR,HR Specialist,3,13433,3,2,Yes,23,7,3,4,1,2,0.95,1,0
5789,37,Female,Marketing,Analyst,2,3061,0,9,Yes,31,3,1,4,4,4,0.29,0,1
5790,33,Female,HR,Consultant,5,8710,11,4,Yes,28,9,4,2,2,3,0.93,0,1
5791,34,Female,HR,Engineer,5,5361,6,4,Yes,5,0,2,3,4,2,0.48,1,0
5792,34,Male,Finance,Manager,1,14458,4,4,No,24,3,4,1,1,3,0.72,0,1
5793,25,Male,HR,Consultant,1,6737,0,7,No,18,5,3,2,4,1,0.28,1,0
5794,46,Male,IT,Manager,3,3699,7,2,No,4,1,4,4,1,1,0.7,1,0
5795,34,Female,Finance,Engineer,2,7701,17,2,No,23,6,4,3,1,4,0.87,0,0
5796,55,Female,HR,Consultant,3,2291,12,7,Yes,9,2,4,1,2,3,0.58,0,1
5797,27,Female,Marketing,Technician,2,8037,16,8,No,11,7,3,1,4,1,0.91,0,0
5798,34,Male,Sales,Technician,4,2580,1,4,No,35,3,3,2,1,4,0.39,0,0
5799,22,Male,Finance,Engineer,1,14709,5,9,Yes,11,8,4,1,2,3,0.62,1,0
5800,32,Male,Finance,Technician,3,6200,3,7,No,7,0,3,2,1,2,0.28,0,0
5801,53,Male,R&D,Engineer,4,2879,7,4,No,17,9,3,3,2,1,0.15,1,1
5802,43,Female,HR,HR Specialist,5,3482,14,3,Yes,18,0,2,4,1,3,0.16,0,0
5803,59,Male,Sales,Consultant,1,12487,4,1,No,26,4,3,4,1,3,0.44,0,0
5804,51,Male,Marketing,Engineer,2,9070,19,3,No,26,8,3,4,3,2,0.94,0,0
5805,51,Female,IT,Sales Executive,5,8452,10,1,No,17,5,3,1,3,4,0.3,0,1
5806,49,Male,Finance,Analyst,5,13636,7,6,Yes,10,1,2,1,2,1,0.09,0,0
5807,32,Female,IT,Analyst,4,11321,16,6,Yes,30,8,3,4,2,4,0.45,0,1
5808,20,Female,IT,Sales Executive,3,7980,8,8,Yes,15,6,4,4,2,2,0.14,0,0
5809,53,Female,IT,Manager,3,2314,17,3,No,26,4,1,4,4,1,0.21,1,0
5810,34,Female,R&D,Manager,4,10800,13,4,No,28,6,3,1,2,4,0.91,1,1
5811,33,Female,IT,Manager,5,5925,8,3,No,19,8,2,4,3,4,0.64,0,0
5812,48,Male,HR,Consultant,1,13184,9,3,Yes,1,7,2,1,2,1,0.52,1,1
5813,53,Male,HR,Manager,5,4586,19,4,No,34,7,3,2,2,2,0.22,0,1
5814,37,Female,Sales,HR Specialist,4,4119,1,2,Yes,38,8,4,1,1,3,0.09,0,1
5815,26,Male,Sales,Sales Executive,5,10569,2,8,Yes,24,2,4,1,4,4,0.94,0,0
5816,48,Female,Marketing,Analyst,5,9352,4,6,Yes,24,0,2,3,2,2,0.54,0,1
5817,50,Male,IT,Sales Executive,5,10325,3,0,No,18,3,2,1,3,4,0.13,0,0
5818,44,Male,IT,Analyst,5,5245,2,0,Yes,1,8,3,2,4,2,0.46,0,0
5819,57,Male,R&D,Manager,1,12008,18,0,No,10,9,4,2,2,3,0.61,1,0
5820,33,Male,IT,HR Specialist,2,9777,9,2,No,4,0,2,1,4,1,0.69,0,0
5821,27,Male,IT,Engineer,2,6488,6,8,No,14,9,2,2,1,1,0.09,0,0
5822,46,Male,IT,Engineer,3,5135,11,7,No,21,0,3,1,4,2,0.71,0,1
5823,21,Male,Finance,Technician,2,6510,7,8,No,26,5,2,2,1,2,0.78,0,0
5824,36,Female,Finance,Manager,2,8546,4,4,No,38,3,1,4,2,3,0.37,1,0
5825,56,Female,R&D,Manager,2,3136,12,6,No,5,0,3,4,3,2,0.67,0,0
5826,33,Female,R&D,Sales Executive,5,8208,8,9,Yes,15,3,2,3,1,2,0.1,0,1
5827,44,Male,HR,HR Specialist,5,3751,3,8,Yes,24,5,3,3,4,1,0.99,0,1
5828,49,Male,R&D,HR Specialist,1,6961,1,4,Yes,10,7,4,1,1,2,0.07,0,1
5829,48,Female,Marketing,Sales Executive,5,8544,4,7,No,35,8,3,3,3,4,0.2,1,0
5830,39,Female,HR,HR Specialist,5,10481,1,7,Yes,17,9,2,2,1,1,0.76,0,0
5831,40,Male,IT,Consultant,2,11698,17,2,Yes,32,5,3,2,2,2,0.96,0,0
5832,41,Female,R&D,Consultant,1,9587,5,4,Yes,9,1,2,1,2,4,0.25,1,1
5833,54,Female,Marketing,HR Specialist,1,11530,10,7,No,31,5,3,4,1,3,0.1,0,0
5834,56,Female,R&D,Consultant,2,13083,9,9,Yes,15,0,2,1,3,2,0.14,0,1
5835,35,Female,R&D,Engineer,2,8500,0,2,Yes,3,0,4,3,4,2,0.68,0,0
5836,36,Male,HR,HR Specialist,1,6973,1,2,No,35,0,2,4,1,3,0.51,1,0
5837,35,Female,HR,Consultant,4,9141,9,5,No,13,5,3,4,4,4,0.88,1,1
5838,21,Female,Sales,Manager,2,12176,4,6,No,22,6,3,2,3,4,0.1,0,1
5839,23,Female,HR,Engineer,2,2751,11,6,Yes,7,0,4,2,1,4,0.5,0,1
5840,40,Female,HR,Manager,1,5589,18,5,No,20,2,3,4,2,4,0.61,1,0
5841,58,Male,Finance,Manager,4,2748,1,6,Yes,37,2,1,2,3,3,0.86,0,1
5842,53,Female,R&D,Consultant,4,2364,5,6,No,26,6,2,3,4,4,0.55,0,1
5843,49,Female,HR,Consultant,3,2266,14,3,No,19,3,1,4,2,3,0.18,0,0
5844,25,Female,R&D,Sales Executive,4,14693,7,7,Yes,30,8,3,3,1,4,0.89,0,1
5845,36,Female,R&D,Technician,2,5821,15,7,Yes,34,8,3,2,3,3,0.87,0,1
5846,58,Female,Finance,HR Specialist,5,6234,18,1,No,35,9,3,1,1,4,0.87,0,1
5847,44,Male,R&D,HR Specialist,1,11380,17,9,No,28,3,2,3,4,3,0.59,0,0
5848,24,Female,Marketing,HR Specialist,2,7913,16,4,Yes,35,2,4,4,1,2,0.96,0,0
5849,24,Female,HR,HR Specialist,1,8809,0,1,Yes,34,5,1,1,1,4,0.56,0,0
5850,39,Male,R&D,Consultant,4,5177,10,2,No,16,8,3,4,4,4,0.15,0,0
5851,35,Female,Sales,Engineer,1,5220,3,2,Yes,32,9,4,3,1,3,0.4,1,1
5852,56,Male,Sales,Analyst,2,7529,5,4,Yes,17,7,4,4,3,2,0.82,1,0
5853,59,Female,Finance,Manager,5,13022,6,7,Yes,24,6,3,3,2,2,0.98,0,0
5854,28,Male,Marketing,Technician,2,2702,7,2,Yes,5,6,3,4,4,3,0.83,0,1
5855,24,Male,HR,Technician,3,11890,9,6,Yes,12,4,2,2,4,1,0.36,1,0
5856,21,Female,Finance,Analyst,1,2200,16,4,Yes,22,8,1,4,1,4,0.01,0,0
5857,28,Male,Sales,Analyst,2,14905,11,9,Yes,12,1,3,2,1,4,0.18,0,1
5858,55,Female,Marketing,Analyst,4,13990,7,9,No,29,4,3,3,3,2,0.04,1,0
5859,41,Male,HR,Consultant,4,4013,11,9,No,39,4,2,3,4,4,0.82,0,1
5860,41,Male,R&D,Engineer,2,5541,16,3,Yes,39,4,2,2,3,1,0.31,1,0
5861,41,Female,HR,Analyst,3,9155,2,1,Yes,36,7,2,2,1,3,0.7,0,1
5862,53,Male,IT,Engineer,1,12201,13,5,Yes,6,0,3,1,4,3,0.41,0,1
5863,48,Female,HR,Consultant,3,5505,11,3,Yes,8,3,3,1,2,3,0.27,0,1
5864,57,Male,R&D,Sales Executive,5,13292,4,3,Yes,6,0,3,1,1,4,0.52,0,0
5865,52,Male,IT,Sales Executive,2,6159,12,4,Yes,30,4,2,4,3,2,0.49,0,0
5866,37,Female,Marketing,Technician,3,9080,10,8,No,19,6,4,2,1,1,0.82,0,0
5867,26,Female,Finance,Sales Executive,5,13929,15,0,Yes,30,1,3,4,4,2,0.7,0,1
5868,20,Male,Marketing,Engineer,3,8683,9,4,Yes,25,1,3,2,4,3,0.31,0,1
5869,52,Female,HR,Engineer,5,8653,7,4,Yes,10,6,2,1,4,1,0.81,1,1
5870,20,Female,Finance,Manager,4,11903,5,1,Yes,2,1,3,2,3,4,0.6,1,1
5871,43,Male,HR,Analyst,4,14538,19,2,Yes,24,1,1,1,1,1,0.34,0,0
5872,23,Male,Sales,HR Specialist,2,11921,19,3,Yes,28,5,3,1,2,4,0.81,1,1
5873,23,Female,Sales,HR Specialist,3,13542,2,0,Yes,34,4,3,1,4,3,0.37,0,1
5874,37,Male,R&D,Analyst,4,14326,19,9,Yes,3,0,3,3,1,3,0.05,0,1
5875,46,Female,Marketing,HR Specialist,1,2068,9,2,Yes,26,6,3,1,3,3,0.88,1,1
5876,51,Female,Sales,HR Specialist,4,6372,17,0,No,22,1,4,3,3,2,0.44,0,0
5877,52,Female,IT,Consultant,4,13383,9,0,Yes,32,1,1,1,3,1,0.32,0,1
5878,47,Female,IT,HR Specialist,3,11301,12,8,No,36,2,2,3,4,1,0.91,1,0
5879,55,Female,HR,Technician,5,8320,13,3,Yes,14,8,1,1,1,1,0.25,0,0
5880,25,Female,Finance,Engineer,1,5018,0,3,Yes,37,0,3,2,3,4,0.97,0,1
5881,35,Male,IT,Engineer,1,4653,19,3,No,3,7,2,3,1,2,0.03,1,1
5882,53,Female,HR,Engineer,5,10532,14,8,No,28,1,3,4,3,2,0.67,1,0
5883,42,Male,Finance,Analyst,3,10612,11,7,No,26,8,1,4,2,2,0.06,0,1
5884,43,Female,Sales,Sales Executive,4,4275,15,3,Yes,10,4,1,4,3,2,0.09,0,0
5885,32,Male,HR,Technician,5,3918,6,5,Yes,26,8,3,1,3,2,0.96,1,1
5886,37,Male,Finance,Technician,1,2472,13,1,Yes,23,9,3,4,1,4,0.92,1,1
5887,32,Male,R&D,HR Specialist,1,12327,8,5,Yes,7,8,3,2,2,1,0.84,0,1
5888,56,Female,Marketing,Manager,4,5421,8,0,No,34,4,2,4,3,2,0.68,0,0
5889,58,Male,Marketing,Engineer,4,7929,9,4,No,12,1,3,2,3,3,0.47,0,1
5890,36,Male,R&D,Consultant,2,13220,8,7,No,22,8,3,4,3,3,0.68,0,0
5891,34,Female,IT,Technician,5,7765,15,0,No,11,7,2,4,4,3,0.56,1,0
5892,37,Male,Marketing,Technician,4,4087,7,1,Yes,9,2,3,1,1,1,0.85,0,0
5893,42,Male,Finance,Manager,2,9817,1,2,Yes,5,0,3,2,4,3,0.74,0,1
5894,49,Female,R&D,HR Specialist,3,13550,17,6,No,6,4,3,2,4,4,0.68,0,0
5895,53,Male,IT,Technician,1,10185,17,7,No,7,1,2,4,4,4,0.19,0,0
5896,23,Male,HR,Technician,5,10447,11,3,No,18,8,2,4,3,1,0.66,0,1
5897,22,Female,HR,Sales Executive,3,5869,2,7,No,15,4,1,4,2,4,0.49,0,1
5898,26,Male,Finance,Manager,5,7716,1,0,No,1,6,3,2,2,4,0.78,1,0
5899,37,Male,Finance,Consultant,5,11635,5,2,Yes,15,0,3,1,2,4,0.45,1,1
5900,26,Male,Finance,Consultant,4,9996,5,3,Yes,9,0,3,3,4,3,0.5,0,0
5901,59,Male,Marketing,HR Specialist,2,10730,16,4,Yes,7,7,4,1,3,2,0.42,1,0
5902,25,Female,Finance,HR Specialist,5,5387,15,8,Yes,9,7,3,1,3,3,0.98,0,0
5903,41,Female,R&D,Engineer,3,12015,12,1,No,11,7,3,4,2,3,0.59,0,1
5904,20,Female,R&D,Sales Executive,5,2857,11,6,No,3,6,4,3,2,4,0.91,0,1
5905,23,Female,IT,HR Specialist,2,2131,10,2,Yes,13,4,3,1,2,4,0.87,0,1
5906,48,Male,R&D,Sales Executive,1,7722,14,9,No,5,0,4,4,2,4,0.75,1,0
5907,40,Female,Marketing,Engineer,5,4915,16,1,Yes,32,7,1,3,3,1,0.5,0,1
5908,45,Female,HR,Consultant,3,4586,19,8,No,22,9,3,2,4,1,0.54,1,1
5909,33,Male,IT,Manager,1,5374,7,2,Yes,26,6,4,4,1,2,0.93,0,1
5910,28,Male,R&D,Technician,1,4031,6,7,No,3,2,3,2,3,3,0.23,0,1
5911,31,Male,Finance,Technician,4,3925,10,0,No,8,6,4,4,2,3,0.78,0,1
5912,25,Female,R&D,Analyst,4,4001,7,4,Yes,24,4,4,1,3,4,0.3,0,0
5913,39,Male,Sales,Analyst,5,6377,18,4,No,13,9,3,1,1,4,0.06,0,1
